UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
19139897,4229180,10/24/2019,9:15,bbccc095-25b3-4e06-bd6f-c30af01555a9,NY,Sedan,HOND -CAR/SUV,,2008,East,1,M,Licensed,NY,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Bumper,,,N,,Unspecified,Unspecified
17317840,3523873,09/20/2016,17:00,820472,NY,Sedan,HOND -CAR/SUV,,2004,East,2,M,Licensed,NY,Parked,Center Front End,Center Front End,,,No Damage,N,,Unspecified,Unspecified
19140588,4229363,10/24/2019,19:30,da1113d1-fe17-41db-827b-23db7d9363e4,NY,Station Wagon/Sport Utility Vehicle,GMC -CAR/SUV,,2020,East,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Center Front End,,,,N,,Unspecified,Unspecified
19138515,4228940,10/24/2019,17:40,4bfeb2dc-787e-4fa4-bbbe-97ec5f33ebef,,Bike,,,,East,1,M,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Traffic Control Disregarded,View Obstructed/Limited
11051578,131245,12/17/2012,6:45,3,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
11751368,169563,12/05/2013,6:35,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
8481737,8388,09/21/2013,11:44,1,NY,OTHER,,,,,,,,,,,,,,,,,,
12957810,229884,02/22/2013,16:47,1,NY,OTHER,,,,,,,,,,,,,,,,,Unspecified,
14816768,3272377,08/05/2015,18:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
19138757,4228831,10/24/2019,9:29,21663e04-d016-4f23-85f1-50fc7313acc5,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2013,East,1,M,Licensed,NY,Going Straight Ahead,Center Front End,No Damage,No Damage,No Damage,No Damage,N,,Following Too Closely,Unspecified
11050271,130571,09/27/2012,14:24,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19140855,4229599,10/24/2019,16:35,b4bd93b3-5d78-42f0-b408-7ddf74ccc649,NY,Sedan,ACUR -CAR/SUV,,2019,East,1,F,Licensed,NY,Changing Lanes,Right Front Bumper,Right Front Bumper,Center Front End,,,N,,Following Too Closely,Unspecified
19139481,4228930,10/24/2019,3:51,eaff3acf-723a-4f65-874c-4502f7faaa5f,NY,Taxi,TOYT -CAR/SUV,,2017,South,1,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Side Doors,No Damage,No Damage,N,,Unspecified,Unspecified
13644988,3078867,08/17/2012,14:30,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Turning Improperly,
9294850,1347686,10/01/2014,20:39,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
8702552,18861,04/22/2013,1:11,1,NY,TAXI,,,,,,,,,,,,,,,,,Traffic Control Disregarded,
19139029,4228641,10/24/2019,0:03,062d4a77-3e37-4834-924b-00c5f91d0407,TX,Sedan,DODG -CAR/SUV,,2016,East,1,F,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
13411149,247289,10/18/2012,15:30,2,UK,UNKNOWN,,,,,,,,,,,,,,,,,Unspecified,
12182963,191864,09/14/2012,9:40,2,NY,BICYCLE,,,,,,,,,,,,,,,,,Unspecified,
9442260,2855283,11/10/2014,16:30,2,NJ,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Fatigued/Drowsy,
9504560,61182,07/16/2013,10:25,1,NY,LIVERY VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19140144,4229397,10/24/2019,22:00,533df8c1-b5e8-4845-a545-b1be5889e45c,NY,Taxi,TOYT -CAR/SUV,,2014,Northeast,1,M,Licensed,NY,Making Left Turn,Left Front Bumper,No Damage,,,,N,,Failure to Yield Right-of-Way,Unspecified
19140761,4229506,10/24/2019,15:30,7f4b5cda-191c-4416-8053-78d6ea95d7f2,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2015,Northeast,1,M,Licensed,NJ,Making Right Turn,Left Rear Bumper,Left Rear Bumper,,,,N,,Unspecified,Unspecified
9401903,1013350,08/25/2014,8:40,2,NY,SMALL COM VEH(4 TIRES),,,,,,,,,Backing,,,,,,,,Unspecified,
14770353,3250653,07/01/2015,11:15,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Other Vehicular,
9349524,52710,09/13/2012,18:15,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19139006,4228841,10/24/2019,16:00,7c166a3a-aadc-4044-8739-6ad9c5794e13,NY,Taxi,TOYT -CAR/SUV,,2016,North,1,M,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,,N,,Unspecified,Unspecified
19139718,4228837,10/24/2019,16:00,73df439a-c967-4e07-851e-9a54c8204cf8,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2018,East,1,F,Licensed,ZZZ,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Driver Inattention/Distraction,Unspecified
19140020,4229317,10/24/2019,22:32,ad3cb643-da7d-48a2-bfd3-d58a1ab01701,NJ,Sedan,MERZ -CAR/SUV,,2016,South,0,M,Licensed,NJ,Parked,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Quarter Panel,N,,Unspecified,Unspecified
17059278,3432378,04/18/2016,22:30,211564,NY,4 dr sedan,TOYT -CAR/SUV,,2016,North,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Driver Inattention/Distraction,Following Too Closely
19140003,4229101,10/24/2019,20:18,c33ef97e-13a0-4820-8260-b52b025dbeff,NY,Sedan,INFI -CAR/SUV,,2003,North,1,M,Licensed,NY,Making U Turn,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified
19140135,4229379,10/24/2019,8:00,89f41d2a-0d2d-4ad6-a5eb-1b958103c895,NY,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2008,West,0,,,,Parked,Right Rear Bumper,Right Rear Bumper,,,,N,,Unspecified,Unspecified
14771243,3251062,07/01/2015,19:15,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
19141006,4226732,10/20/2019,0:00,bffda70a-28d8-44e0-a57f-1142c30006e7,NY,Sedan,HOND -CAR/SUV,,2003,North,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,No Damage,N,,Reaction to Uninvolved Vehicle,Unspecified
8484278,316876,04/08/2014,16:00,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19139596,4228866,10/24/2019,19:00,d592739c-4327-4a5b-8792-3f393898ed6b,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2012,South,1,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,,Driver Inattention/Distraction,Unspecified
19140316,4229341,10/24/2019,14:15,0ab4e1ae-f51d-4f11-9f77-9ddafead64ae,CT,Station Wagon/Sport Utility Vehicle,LEXS -CAR/SUV,,2015,East,1,F,Licensed,CT,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Reaction to Uninvolved Vehicle,Unspecified
14092053,283287,09/30/2013,18:00,1,AZ,VAN,,,,,,,,,,,,,,,,,Backing Unsafely,
19141040,4223842,10/14/2019,6:20,c8816209-34be-412b-b329-9bc28f3e7f39,NY,Sedan,HOND -CAR/SUV,,2016,East,2,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Center Front End,Left Front Bumper,,,N,,Unspecified,Unspecified
14863630,3295565,09/09/2015,16:24,1,NJ,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
9971007,83096,06/03/2013,11:51,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
14414030,2792270,10/15/2014,1:03,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
19139184,4228972,10/24/2019,5:53,00c2e1d5-e65c-4c49-b960-148d45118014,NY,Pick-up Truck,CHEV -CAR/SUV,,2010,East,1,M,Licensed,NY,Going Straight Ahead,Center Front End,No Damage,,,,N,,Following Too Closely,Unspecified
14751100,3242126,06/17/2015,19:15,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Stopped in Traffic,,,,,,,,Turning Improperly,
13853972,327469,04/29/2014,12:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
17051542,3449110,05/17/2016,11:20,312067,NY,FIRET,Apparatus,fdny,2016,East,1,M,Licensed,NY,Making Left Turn,Right Front Bumper,Right Front Bumper,,,,N,,Unspecified,Unspecified
16979884,3427207,04/21/2016,9:45,171262,NY,Box Truck,ISU-TRUCK/BUS,,2014,West,1,M,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
8615147,14718,01/04/2013,17:03,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
12459583,207435,10/17/2013,8:35,2,NY,UNKNOWN,,,,,,,,,,,,,,,,,Driver Inattention/Distraction,
14618777,3187790,03/16/2015,15:30,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Other*,,,,,,,,Unspecified,
11751866,169802,12/23/2013,17:39,2,NY,BUS,,,,,,,,,,,,,,,,,Unspecified,
17416071,3584111,12/20/2013,20:00,1228574,NY,Station Wagon/Sport Utility Vehicle,,,2016,South,2,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19140768,4229499,10/24/2019,22:00,b4c7316a-1731-4040-a483-0ec4800e1efa,NJ,Station Wagon/Sport Utility Vehicle,AUDI -CAR/SUV,,2016,South,,,,,Changing Lanes,,,,,,Unspecified,,Unsafe Lane Changing,Unspecified
8889014,31075,11/26/2013,13:30,1,NY,VAN,,,,,,,,,,,,,,,,,Unspecified,
8570487,12636,12/06/2012,12:00,1,NY,PICK-UP TRUCK,,,,,,,,,,,,,,,,,Fatigued/Drowsy,
12254091,196227,06/06/2013,12:05,2,NY,LARGE COM VEH(6 OR MORE TIRES),,,,,,,,,,,,,,,,,Unspecified,
15059712,3394221,02/24/2016,14:15,2,NY,UNKNOWN,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
14603474,3181449,03/05/2015,11:40,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Pavement Slippery,
17366528,3585667,12/23/2016,13:14,1242309,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2015,North,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Left Front Bumper,Right Front Bumper,,,N,,Traffic Control Disregarded,Unspecified
19140819,4229609,10/23/2019,14:00,3712ac0b-996e-4c33-b848-3baa2655976f,NJ,Box Truck,INTL-TRUCK/BUS,,2018,North,1,M,Licensed,NJ,Changing Lanes,Right Rear Bumper,No Damage,,,,N,,Driver Inattention/Distraction,Unsafe Lane Changing
10530015,313563,04/01/2014,11:59,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
10227843,94532,01/06/2014,11:45,1,NJ,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
14808298,3268242,07/31/2015,15:15,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
19140511,4229214,10/24/2019,14:45,6bccde88-7322-4fe6-a721-79e039ca1dea,NY,Sedan,TOYT -CAR/SUV,,2019,North,,,,,Going Straight Ahead,,,,,,N,,Following Too Closely,Passing or Lane Usage Improper
19138663,4229055,10/24/2019,15:09,33607457-7fe4-4b38-8624-7924fddfca94,NY,Bus,IVEC-TRUCK/BUS,,2011,South,1,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
19140853,4229041,10/24/2019,11:55,e12b28e2-6a83-494e-92e0-e99c55e2817f,,,,,,,,,,,,,,,,,Unspecified,,,
19140587,4229363,10/24/2019,19:30,caa1864e-3c63-4ae5-b001-cc11e24c7cd9,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2013,East,1,M,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
14835817,3281741,08/20/2015,14:11,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Backing,,,,,,,,Alcohol Involvement,
14800724,3264554,07/24/2015,14:00,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
13994797,995236,07/18/2014,14:00,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
19140767,4229499,10/24/2019,22:00,04a97373-cb90-4904-b7d9-cf0ec94ac725,NY,Sedan,TOYT -CAR/SUV,,2016,South,1,M,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,,,,Unspecified,,Unspecified,Unspecified
19140229,4229323,10/24/2019,15:00,6543d0f1-c441-40bc-9b1b-e48626e2c9b2,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2011,West,0,F,Licensed,NY,Parked,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,No Damage,N,,Unspecified,Unspecified
9121974,41055,04/26/2013,15:45,2,IL,BUS,,,,,,,,,,,,,,,,,Unspecified,
19141041,4229625,10/22/2019,21:10,8dedd5a6-e3df-4d17-a660-1f35a3118ca5,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2017,West,1,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Side Doors,Right Front Quarter Panel,Center Front End,N,,Unspecified,Unspecified
13991824,308696,03/20/2014,10:16,1,NY,VAN,,,,,,,,,,,,,,,,,Unspecified,
9723806,1024828,09/14/2014,20:50,1,NY,OTHER,,,,,,,,,,,,,,,,,Other Vehicular,
19139864,4228840,10/24/2019,16:30,1896e790-b806-4516-b391-d070c497a228,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2017,South,2,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Quarter Panel,No Damage,No Damage,No Damage,N,,Passing or Lane Usage Improper,Unspecified
10958843,2950044,11/23/2012,5:45,1,NJ,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19139869,4229122,10/24/2019,19:00,1c8fe779-63de-4bfa-a7d4-4e12c40f7177,NY,Station Wagon/Sport Utility Vehicle,MNNI -CAR/SUV,,2016,East,1,F,Licensed,NY,Backing,Left Rear Bumper,Left Rear Bumper,,,,N,,Backing Unsafely,Backing Unsafely
19138709,4229070,10/24/2019,19:55,b8c1f7ff-142a-47e0-864b-e2bc56e1202a,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,1998,South,1,F,Licensed,NY,Making Right Turn,Right Side Doors,Right Side Doors,Right Rear Quarter Panel,,,N,,Turning Improperly,Unspecified
19138897,4228919,10/24/2019,7:52,cbf21805-3504-4fda-9c7e-bc4605b525f4,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2011,West,4,M,Licensed,NY,Merging,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Driver Inattention/Distraction,Unspecified
17417964,3530779,10/01/2016,19:00,872804,NY,Convertible,BMW -CAR/SUV,,2000,North,1,M,Licensed,NY,Slowing or Stopping,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,N,,Following Too Closely,Unspecified
19139726,4228836,10/24/2019,18:15,cfda0287-ebbd-45ed-abad-dc91f39858c2,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2015,North,1,M,Licensed,NY,Going Straight Ahead,Center Back End,Right Rear Bumper,Left Rear Bumper,,,N,,Unspecified,Unspecified
19138474,4228697,10/24/2019,8:40,736576eb-4791-44c2-a6a7-588d37b461c5,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2017,West,1,F,Licensed,NY,Slowing or Stopping,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
14840763,3284196,08/25/2015,15:12,2,NY,UNKNOWN,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
13987692,3102479,09/28/2013,19:30,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
17180011,3479036,07/12/2016,17:00,516630,NY,4 dr sedan,BUIC -CAR/SUV,,2003,North,1,M,Licensed,NY,Going Straight Ahead,Center Front End,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
14704595,3222994,05/18/2015,16:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Making Right Turn,,,,,,,,Unspecified,
19139185,4228975,10/24/2019,11:50,68bcd263-1f27-46bf-bc17-d1ac2cb0d579,NJ,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2018,Southwest,2,M,Licensed,NY,Changing Lanes,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Left Side Doors,No Damage,N,,Unspecified,Unspecified
14406818,300348,12/10/2013,11:29,2,PA,OTHER,,,,,,,,,,,,,,,,,Unspecified,
14780986,3255366,07/10/2015,15:11,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
17248319,3489564,07/27/2016,11:45,573533,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2005,West,2,F,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Side Doors,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
12841259,223167,04/13/2013,17:00,3,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19138516,4228938,10/24/2019,18:00,e0ada2d8-69e9-4075-a606-ca90b99a6b0e,NY,Sedan,MNNI -CAR/SUV,,2018,West,1,M,,,Parked,Right Rear Bumper,Right Rear Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19138359,4228501,10/24/2019,6:30,75d20176-992d-4b19-8f75-ea47d044cec5,NY,Sedan,HOND -CAR/SUV,,2012,North,0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,,,N,,Unspecified,Unspecified
19139187,4228976,10/24/2019,12:20,47ba6bf7-115a-419b-8b2a-813496e2a6c4,AZ,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2019,Northeast,1,M,Licensed,NY,Making Right Turn,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Rear Bumper,No Damage,No Damage,N,,Passing or Lane Usage Improper,Unspecified
19138638,4229043,10/24/2019,17:30,81905692-b673-454d-8813-267a05769b71,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2019,East,3,F,Licensed,NY,Going Straight Ahead,Right Rear Bumper,Right Rear Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
9501659,2864293,11/15/2012,9:15,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
11403470,150171,06/11/2013,9:08,1,NJ,PICK-UP TRUCK,,,,,,,,,,,,,,,,,Unspecified,
19139092,4229024,10/24/2019,10:58,f6a76297-49a6-47fe-ac75-be8179954238,NY,Taxi,LEXS -CAR/SUV,,2010,South,0,M,Licensed,NY,Making Left Turn,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,,Unspecified,Unspecified
19140838,4229620,10/24/2019,14:35,21942ffb-1796-42e2-b265-03328de2ffd8,NJ,Pick-up Truck,HOND -CAR/SUV,,2019,West,1,M,Licensed,NJ,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Following Too Closely,Unspecified
17069825,3451834,05/19/2016,7:30,290988,NY,4 dr sedan,BMW -CAR/SUV,,2015,South,1,M,Licensed,NJ,Making Right Turn,Left Rear Bumper,Left Rear Bumper,,,,N,,Unspecified,Unspecified
9625028,998774,07/23/2014,20:40,1,NY,,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
11317078,2960264,09/18/2013,17:45,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19140987,4212369,09/24/2019,6:30,6599b5c8-2922-41a5-b59b-3a2c0b90c360,NY,Motorcycle,KAWK -MCL,,2009,West,0,M,Licensed,NY,Going Straight Ahead,Other,Center Front End,Center Back End,,,N,,Other Vehicular,Unspecified
11049976,130426,09/07/2012,15:20,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19139860,4229121,10/24/2019,10:50,8cf8ab0d-ba33-43aa-83b6-28aed71e31a2,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2005,North,0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified
19140984,4229541,10/17/2019,17:30,b7cc550d-24bd-4f75-8e46-24570b0591f0,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2010,West,1,M,Licensed,NJ,Going Straight Ahead,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
14516097,3145281,12/30/2014,11:50,2,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
9976344,313033,03/30/2014,17:00,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
16944245,3410568,03/31/2016,17:05,71642,NJ,4 dr sedan,HOND -CAR/SUV,HOND ACC,2009,South,1,M,Licensed,NY,Making U Turn,Left Front Quarter Panel,Left Front Quarter Panel,Left Side Doors,,,Unspecified,,Driver Inattention/Distraction,Unspecified
19139196,4228988,10/24/2019,22:58,51e9814f-52a9-4d29-be5a-3dab4a1827cb,NY,Station Wagon/Sport Utility Vehicle,BMW -CAR/SUV,,2018,East,1,M,Licensed,NY,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
8531818,10184,12/19/2012,17:44,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Backing Unsafely,
19139925,4229471,10/24/2019,13:43,8e916c1d-d3a3-4330-8341-9b2ccb356dbb,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2006,South,2,M,Licensed,NY,Going Straight Ahead,Other,Other,,,,N,,Passing Too Closely,Passing Too Closely
19140017,4229226,10/24/2019,7:35,57174339-10ab-4b44-bf4e-83794f57d475,,,,,,South,,,,,,,,,,,Unspecified,,,
17046802,3434223,05/03/2016,2:21,218839,NY,4 dr sedan,TOYT -CAR/SUV,TOYT CAM,2014,North,0,M,,,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,Right Front Quarter Panel,Right Side Doors,N,,Aggressive Driving/Road Rage,Unsafe Speed
11753375,170509,02/17/2014,14:00,2,NY,UNKNOWN,,,,,,,,,,,,,,,,,Unspecified,
19138918,4228716,10/24/2019,10:50,90f91ec0-2ac3-4614-93d7-49d822181b1d,NY,Sedan,BMW -CAR/SUV,,2011,North,1,M,Licensed,NY,Changing Lanes,Left Front Bumper,Left Front Bumper,,,,N,,Unsafe Lane Changing,Unspecified
19139429,4228911,10/24/2019,17:00,1a8987bc-728a-4cfb-83d8-858562955ff6,CT,Station Wagon/Sport Utility Vehicle,LINC -CAR/SUV,,2007,Southeast,1,M,Licensed,CT,Changing Lanes,Right Front Quarter Panel,No Damage,,,,N,,Driver Inattention/Distraction,Unsafe Lane Changing
19139705,4228760,10/24/2019,8:30,5e131729-8c8a-49b4-a443-cab505e80ccc,,,,,,,,,,,,,,,,,N,,,
19140292,4229285,10/24/2019,17:05,e3425897-634c-4e95-88bd-47269a86c484,NY,Sedan,TOYT -CAR/SUV,,2005,East,2,M,Licensed,NY,Starting from Parking,Left Front Bumper,Left Front Bumper,,,,N,,Driver Inattention/Distraction,Unspecified
9124664,42432,08/17/2013,17:30,1,NY,TAXI,,,,,,,,,,,,,,,,,Backing Unsafely,
14991844,3359993,12/23/2015,14:25,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
17159175,3534470,10/04/2016,19:00,886715,NY,Sedan,HOND -CAR/SUV,,2013,West,0,,,,Parked,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,No Damage,No Damage,N,,Unspecified,Unspecified
12004878,184254,12/18/2013,16:45,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19140019,4229235,10/24/2019,8:00,386974eb-f156-42cf-a6b9-2bb6649567fe,NY,Pick-up Truck,DELO -CAR/SUV,,2014,South,1,M,Licensed,NY,Going Straight Ahead,Other,Other,Other,Other,Other,N,,Unspecified,Unspecified
13251138,3047030,11/24/2014,10:10,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
15068520,3398666,02/29/2016,10:00,1,MI,PASSENGER VEHICLE,,,,,,,,,Starting in Traffic,,,,,,,,Driver Inattention/Distraction,
19139944,4229408,10/24/2019,19:30,1c124a5e-6837-4421-adfe-ac784c945140,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2016,North,1,M,Licensed,NY,Making Right Turn,Left Rear Bumper,Left Rear Quarter Panel,Left Rear Bumper,No Damage,No Damage,N,,Unspecified,Unspecified
19140504,4229213,10/24/2019,10:30,661ef41c-74c8-4672-a480-5fa3747ff640,NJ,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2020,South,1,M,Licensed,NJ,Going Straight Ahead,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
10230403,2919537,08/25/2014,12:45,1,GA,PASSENGER VEHICLE,,,,,,,,,Changing Lanes,,,,,,,,Turning Improperly,
19139177,4229062,10/24/2019,17:36,73a323ce-3de7-43a3-8c85-fc00ecdcf34f,NJ,Tractor Truck Diesel,MACK-TRUCK/BUS,,2015,South,1,M,Licensed,NJ,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,,,N,,Unspecified,Unspecified
19138904,4228922,10/24/2019,13:45,8aec69a0-e0d0-4b0d-98a6-f5b00f5761ea,NJ,Sedan,TESL -CAR/SUV,,2014,East,3,F,Licensed,NY,Slowing or Stopping,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19140670,4229696,10/24/2019,22:20,8458254f-d41f-49bb-9f53-a1ab71a11bd2,NY,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2006,West,1,,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
